employee_id,age,department,role,region,education_level,years_worked,attendance_percent,training_hours,promotions,tasks_completed,project_success_rate,manager_rating,peer_rating,salary,performance_score
12260,25,Marketing,Senior,East,Bachelor,0,85.38195842034902,33.88171183260097,0,10.0,0.9427321300308559,4.94902801037104,4.723545245672893,68114.18119404394,3.96
12261,56,Marketing,Manager,South,Master,31,93.93139498299243,21.876186453099614,5,591.997361998692,1.0,4.5191693065774174,5.0,149210.18934930436,4.93
12262,53,HR,Senior,East,PhD,26,93.25905024582066,49.49166070238161,5,567.0604575652408,1.0,5.0,5.0,105639.90810474036,4.95
12263,55,HR,Junior,West,Bachelor,32,87.79471274304308,47.882317925106356,5,658.2074113086114,1.0,4.719239839476062,5.0,95847.57384645983,5.0
12264,46,Finance,Intern,North,Master,24,88.31112289146114,86.76837654111007,3,500.7552541202657,1.0,5.0,5.0,60240.814366152175,5.0
12265,31,Marketing,Intern,West,Master,10,91.90120942766004,69.18890652175887,1,185.37980221882503,1.0,5.0,5.0,27438.529841742427,4.57
12266,42,Finance,Intern,East,Bachelor,21,93.39899126099192,88.23546119841973,3,419.9600976592103,1.0,5.0,4.848088776728383,50078.26821262829,4.99
12267,48,Marketing,Senior,North,Bachelor,23,82.1173468684824,40.17219582730561,3,478.82118010562266,1.0,4.82298698861679,5.0,112135.92572091937,4.7
12268,48,Finance,Senior,East,Bachelor,23,96.21248581009522,53.33638561859827,3,464.58347101300706,1.0,5.0,5.0,101011.84047300233,4.92
12269,23,Finance,Junior,West,Master,1,90.0220081047401,71.41454578321272,0,68.05702354309615,1.0,5.0,4.7770611046787685,41235.538374872944,4.27
12270,34,IT,Intern,North,Master,9,86.6730100624073,94.35065412002112,1,173.88637291749745,1.0,4.562626679549202,5.0,40520.63787927388,4.57
12271,30,Finance,Junior,North,Master,5,95.76426620580773,74.60818718289113,0,84.86318403291668,1.0,4.711249999120023,5.0,44797.02191968611,4.45
12272,57,HR,Manager,East,Bachelor,35,91.90552808232617,31.436308339881975,5,719.0275862941428,1.0,4.8377263666970585,5.0,158114.89970041445,5.0
12273,43,Finance,Junior,East,Master,21,96.86466310712902,48.412069335753955,2,382.06058183140465,1.0,4.773501044562066,5.0,66950.00198693191,4.81
12274,47,Marketing,Senior,West,Master,21,93.75180905191903,29.474769450026216,3,447.7289079692434,1.0,5.0,4.719035070244682,87061.9307492694,4.7
12275,33,Finance,Senior,East,Master,8,91.99394198820782,19.131514706840626,0,120.97864598224052,1.0,5.0,4.616231678323297,88142.64658220313,4.22
12276,38,Sales,Manager,North,Bachelor,16,91.38908022007938,19.163341665719066,2,339.1575399817565,1.0,4.7663985957080355,4.82212827263353,126193.67520028738,4.47
12277,35,Operations,Senior,South,Master,12,93.93085104222455,40.68823657704649,1,220.55179337482014,1.0,4.852769052799088,4.714352528985167,90522.82137667233,4.46
12278,35,Marketing,Senior,South,Bachelor,14,90.34587496476269,34.40345819174838,2,294.2975244095018,1.0,4.84866107493588,5.0,85535.18604347363,4.49
12279,55,Sales,Intern,West,Master,29,88.589709645014,78.19864395590149,5,607.2202883818305,1.0,4.91358515839848,4.985512877724874,58433.236917515685,5.0
12280,41,Marketing,Intern,East,Master,20,94.43963649061858,84.927154194614,3,404.6026358651176,1.0,4.6774011785841205,4.192988663718795,55752.1825986807,4.88
12281,32,HR,Junior,West,Bachelor,11,91.42204863422228,56.95934741934242,3,184.0113714507796,1.0,4.755820666820805,5.0,57716.03653702131,4.49
12282,37,Operations,Intern,South,Master,13,92.13427059227602,68.78171199587416,2,233.09674266478544,1.0,5.0,5.0,38912.7197133112,4.66
12283,52,Operations,Manager,South,Bachelor,30,96.35751934461842,29.467663324365677,4,578.1402257689865,1.0,5.0,4.765696189415495,146104.63331057082,4.99
12284,27,HR,Junior,East,Master,4,91.54449356905704,51.015095132271554,0,23.14979319206678,1.0,4.95429873603794,5.0,53542.5276500615,4.28
12285,40,Operations,Manager,North,Bachelor,15,92.06013570216716,27.29213503020937,3,333.82433576195785,1.0,5.0,4.9779452834355515,126118.44113526285,4.51
12286,58,HR,Junior,East,Master,35,89.60140195419628,73.42776964423004,6,703.3032275726898,1.0,4.986331773027377,5.0,90126.77401307422,5.0
12287,25,Sales,Junior,South,Master,3,93.7229597359274,57.294946959038256,0,25.934458644330157,1.0,4.937260668580507,5.0,37482.56069439974,4.33
12288,25,IT,Manager,North,Bachelor,4,93.39931165072035,47.70957553347745,0,123.67024572375071,1.0,5.0,5.0,108940.26880913893,4.3
12289,41,Marketing,Junior,West,Bachelor,17,95.60310052716223,74.3163598693797,2,318.9601569958551,1.0,5.0,4.350572048114968,60880.159946828855,4.8
12290,31,HR,Junior,South,Bachelor,9,89.68348465197249,54.20694691420957,0,187.51717467224614,1.0,4.528471108031836,5.0,47588.11531190617,4.37
12291,45,Marketing,Intern,West,Bachelor,19,90.16873212163925,68.88876233584224,3,355.24188364411395,1.0,4.960531344227227,4.222007148333844,55078.74593437034,4.76
12292,56,Sales,Senior,North,Bachelor,30,95.16854959658188,39.47445838079807,5,539.4521954001292,1.0,4.5482541801977705,4.935645411592455,119362.02873379074,5.0
12293,47,IT,Junior,West,Master,25,93.00885201345146,71.5332776339689,3,459.06678323446215,1.0,5.0,4.4527833243255985,79428.42963340248,5.0
12294,58,Sales,Junior,South,Master,33,88.37512749522922,55.09809093771312,5,646.5452870740071,1.0,5.0,5.0,83308.01469531376,5.0
12295,59,Operations,Junior,East,Master,35,97.226216270938,69.0809029826214,6,726.9489061361814,1.0,4.816766330707491,5.0,101446.3303038354,5.0
12296,42,Marketing,Senior,West,Bachelor,19,85.206197726399,52.08439989136088,3,390.3959944045774,1.0,4.964972313399585,4.915616957689895,103644.34157357925,4.68
12297,42,IT,Senior,South,Master,17,95.137139013055,32.25974349637394,3,344.20615378513736,1.0,4.366567910863326,5.0,93981.07199468803,4.56
12298,31,Operations,Junior,South,Master,7,86.93915185600721,53.23948911711413,0,79.69917131765354,0.9544637602222851,5.0,5.0,47923.599709195674,4.31
12299,59,IT,Junior,North,Bachelor,35,99.5431540659421,67.12662032127007,5,738.1025844304029,1.0,5.0,4.836442328454234,92892.44870654467,5.0
12300,25,Operations,Senior,South,Bachelor,0,85.8216010923775,41.518475496415704,0,10.0,0.9459780589781206,5.0,5.0,67607.90666730674,4.02
12301,41,Sales,Junior,East,Bachelor,14,96.60900260749099,53.13938473456321,1,276.4174699032352,1.0,5.0,5.0,72059.26978392554,4.67
12302,38,HR,Junior,East,Master,17,91.67346255995503,56.47819551880413,2,373.97269329966684,1.0,4.632767212106968,5.0,63572.35812647568,4.66
12303,28,Marketing,Junior,West,Bachelor,2,90.53358972064503,59.29480447272581,0,77.4249017070482,0.8690329159459,4.611577840221033,4.277055286995749,37660.585642298865,4.06
12304,25,Finance,Manager,West,Master,1,92.74158662587105,14.351455750445394,0,54.63770742827573,1.0,5.0,4.204849549285242,109442.07929166539,3.97
12305,50,Finance,Junior,West,Bachelor,25,94.52760135663125,67.65643106482695,3,492.58740509890134,1.0,4.551626638691229,5.0,74654.69083356447,4.98
12306,35,Sales,Junior,West,PhD,8,88.38239799067652,55.21307811060809,0,129.89570317647414,1.0,4.948636636446286,5.0,55932.15054058364,4.41
12307,24,Marketing,Senior,East,Bachelor,2,88.73684909932571,12.162837762019013,1,69.6676875142622,1.0,4.890979405031173,4.615191549858239,76376.93803043035,3.97
12308,45,Marketing,Senior,North,Master,22,94.59841946045154,39.76129031690547,3,399.0483667078875,1.0,5.0,5.0,102707.18974727472,4.81
12309,58,Sales,Intern,West,Bachelor,35,85.1706281854016,72.58428741106492,5,758.4177021599285,1.0,4.281817680096776,4.958556095616987,67635.01617738653,5.0
12310,37,Marketing,Junior,North,Bachelor,14,89.66308362723166,76.88822192302676,2,280.8399863558369,1.0,5.0,5.0,60759.08536510805,4.71
12311,25,HR,Senior,South,Master,3,100.0,34.14554979080032,0,28.173472329012476,1.0,4.966238880741622,5.0,68650.6944683389,4.25
12312,45,Sales,Manager,South,PhD,20,88.12794814164288,19.02356636421389,3,363.0439433753017,1.0,5.0,5.0,129881.41118731549,4.6
12313,55,HR,Senior,West,Bachelor,30,96.591211167039,45.07932669962016,5,561.6718552783182,1.0,4.9819288286925225,4.957222158411945,118863.90733229829,5.0
12314,51,Marketing,Junior,South,Bachelor,27,89.65619692514476,53.395526319924166,3,544.2108872016253,1.0,5.0,5.0,89088.90033096,4.98
12315,39,Sales,Intern,North,Bachelor,17,94.03618057918858,72.20543798747768,3,339.8082303982064,1.0,4.303574522415155,5.0,40060.75442027856,4.75
12316,40,Marketing,Manager,North,Bachelor,18,94.61742276238488,35.09501382824406,2,322.9223347947242,1.0,4.884535288159787,4.96255021180913,125747.70698002036,4.65
12317,52,Sales,Senior,South,Bachelor,28,96.51582694073178,29.595326921104338,4,549.3063264033229,1.0,5.0,5.0,109375.94457887359,4.97
12318,40,Marketing,Intern,West,Master,16,91.1989846927489,65.42726341800547,2,278.9619384172597,1.0,5.0,4.63099078005875,45368.696887537444,4.7
12319,40,HR,Intern,North,Master,15,99.95553855501942,97.25998002094337,3,317.6790541783252,1.0,4.508947672181972,5.0,34890.9581184459,4.87
12320,43,HR,Senior,North,Bachelor,18,89.64265374165927,45.794987376006446,3,358.3622020166186,1.0,5.0,5.0,92356.68661437517,4.66
12321,45,Marketing,Junior,East,Bachelor,19,92.93688165439823,57.35790715005635,3,368.64792482247657,1.0,4.754377302241549,4.856250580238133,60039.91720965682,4.76
12322,33,Sales,Junior,West,Bachelor,11,92.98110772887043,59.96522790298064,1,181.35667809797417,1.0,4.728374224647968,5.0,49308.47729667448,4.55
12323,51,Finance,Intern,East,Bachelor,26,87.51212752020234,85.05864358116156,3,510.99533199331705,1.0,4.543791718004985,5.0,55697.811030439574,5.0
12324,59,HR,Junior,South,Bachelor,32,90.85651098008351,69.7333744961342,6,627.5581635596102,1.0,5.0,5.0,96354.41306412943,5.0
12325,52,HR,Junior,South,Bachelor,27,92.64605399695363,52.44024708684988,5,549.5318010362879,1.0,5.0,5.0,82238.00238466317,4.99
12326,57,Operations,Senior,East,Bachelor,35,90.27151582748232,43.66146525965682,5,705.0105393435089,1.0,5.0,5.0,122824.97936799903,5.0
12327,40,Finance,Junior,West,Bachelor,16,100.0,54.932958237897616,3,343.7618030623803,1.0,4.557785482477121,5.0,70734.43002014242,4.7
12328,57,Marketing,Junior,North,Bachelor,35,88.64550530560187,58.110187554873754,5,685.4627036948481,1.0,5.0,4.885510665403097,94417.98940591709,5.0
12329,51,Sales,Junior,South,Bachelor,24,96.71769787256171,61.60692867464905,4,424.1876549341052,1.0,5.0,4.8441011083035725,78387.88055698504,5.0
12330,54,Operations,Junior,West,Bachelor,33,95.42583925259514,59.933214269473275,5,689.7327862979412,1.0,4.825848596834597,5.0,87134.877674101,5.0
12331,39,Marketing,Intern,West,Master,17,91.94455146198291,87.35566898302572,3,311.9190246085546,1.0,4.724726484377201,5.0,42313.35822195459,4.84
12332,49,IT,Junior,South,Master,28,88.53916378459101,64.87086559115593,5,526.7924884095423,1.0,4.674277303709921,4.126318425664508,75444.36525134291,4.95
12333,32,HR,Senior,South,Master,10,88.92697871843292,24.918307906278223,2,198.70650364658744,1.0,4.841794026961935,4.545315341644591,81994.55216979304,4.25
12334,54,IT,Intern,West,Bachelor,27,89.92813080313397,66.42176792934558,4,549.0681153886355,1.0,5.0,5.0,59097.38292950474,5.0
12335,38,HR,Intern,North,Bachelor,17,84.85703487221495,76.30283315240708,3,324.0749078285595,1.0,5.0,5.0,47223.5947375846,4.73
12336,27,HR,Intern,East,Bachelor,6,87.98613829680284,98.28625262441825,0,103.83921955595619,0.9607562214283583,5.0,4.60026308366044,28816.20792477648,4.48
12337,25,IT,Junior,South,Bachelor,0,86.07009393854543,51.484081674983976,0,10.0,0.9021602964775083,4.026176399106943,4.908227400131685,38174.652670661555,3.93
12338,41,IT,Manager,East,Master,19,97.38350001271087,27.91777290387247,3,422.4962105297943,1.0,4.763347025419846,4.607486499898987,123941.61624051625,4.63
12339,48,Marketing,Intern,West,Bachelor,22,94.47384956955287,74.63653973043478,4,439.91965737325603,1.0,5.0,3.9486055439025063,54995.63403977605,4.9
12340,36,Operations,Manager,East,Bachelor,11,95.14389639546184,24.459556159119202,2,190.9611148161461,1.0,4.78067215022148,5.0,114011.1695648308,4.38
12341,27,Operations,Intern,North,Bachelor,4,94.3553278061678,81.78239743905056,1,51.26649929291098,1.0,4.982925750976947,4.634608082977586,27768.982539959947,4.44
12342,35,IT,Senior,West,Bachelor,10,92.66787049333665,54.00777276195652,1,192.47347461252892,1.0,4.488413319615774,5.0,75433.63945203232,4.45
12343,32,Marketing,Junior,North,PhD,11,97.84272132851655,64.5596839988059,2,227.13573802084022,1.0,5.0,5.0,58182.10581484947,4.64
12344,30,Operations,Senior,West,Bachelor,8,89.55694937707305,31.964690385729078,1,174.51940485898572,1.0,4.426175538244584,5.0,85734.5345139812,4.23
12345,47,Marketing,Junior,North,Master,25,92.42667862146818,87.53229510803207,4,503.7247581154165,1.0,4.507156825764015,4.145502293944009,80597.65429681874,4.99
12346,37,Marketing,Junior,West,Bachelor,15,94.98823531129649,60.78573220961126,2,274.74379947248735,1.0,5.0,5.0,61516.397873246526,4.71
12347,26,HR,Senior,North,PhD,4,86.71516307257548,34.227790436178864,0,67.28176101317652,0.955976103979327,5.0,5.0,80576.59157712189,4.11
12348,31,Operations,Senior,West,Bachelor,5,100.0,54.12096374677589,0,122.01723645593873,1.0,4.912816674582525,4.299970368387878,71135.20558522077,4.35
12349,24,Operations,Junior,North,Master,1,92.11426305111034,55.30929382056181,0,10.0,0.936818540060755,4.670033856744928,3.9245059208805086,41053.969673967345,4.05
12350,34,HR,Intern,West,Bachelor,10,92.56795780230237,96.62913654987443,1,186.02739820767613,1.0,5.0,4.465487707072802,34033.02099419651,4.66
12351,51,IT,Intern,North,Master,30,97.02751212669969,71.29357209033333,5,617.9238857364405,1.0,5.0,5.0,70181.99844520543,5.0
12352,27,HR,Senior,South,Bachelor,4,95.65982133204089,54.300303889213694,0,106.25844279905529,1.0,4.888034546187001,4.000842126756215,65897.53414737726,4.24
12353,38,Operations,Junior,East,Bachelor,13,92.15231207758583,62.01047664281695,2,254.2125388672585,1.0,4.854363913584292,5.0,54209.3514103635,4.6
12354,40,Operations,Junior,West,Master,16,92.52051775239217,72.91052232702434,1,307.6637956828755,1.0,4.529960612754505,5.0,72736.25404315258,4.71
12355,56,IT,Senior,North,PhD,32,85.98340587620808,59.01765708701544,5,600.3364617566878,1.0,5.0,4.871249024734043,105847.16938077519,5.0
12356,47,HR,Manager,South,Bachelor,25,89.7741368886001,18.673927094787462,4,515.7691976818128,1.0,4.972424953379157,4.259685168799794,141572.1198584375,4.67
12357,26,Sales,Senior,West,Master,3,94.06884086463585,52.757718207583224,0,99.56339055440367,1.0,4.868646146266196,4.601766227554391,70998.36418486429,4.27
12358,50,Sales,Senior,West,Bachelor,25,93.77557135617154,25.910960955745953,5,576.9546217579907,1.0,4.699455561331283,5.0,108773.5130182305,4.8
12359,58,IT,Senior,West,Master,35,96.88466300001635,29.528156447517716,4,711.5933855055414,1.0,4.7298407440119705,5.0,129568.91201929677,5.0
12360,41,HR,Junior,East,Master,19,91.5179957671067,51.96590540207563,3,378.47361045068055,1.0,5.0,4.484318591179369,69966.03435539415,4.69
12361,42,HR,Junior,North,Bachelor,15,86.45085394627654,65.03636636177862,2,272.4056816054728,1.0,5.0,5.0,69672.66688380508,4.63
12362,31,Marketing,Senior,North,Master,4,96.2269217231027,40.3301587693486,0,23.634292587705517,0.9512482006804795,4.658106156515212,5.0,73538.254096066,4.21
12363,26,Operations,Junior,West,Master,0,97.74435738472806,58.328639158371644,0,10.0,1.0,4.870256128026086,4.9965814011176075,38199.11872078546,4.25
12364,57,Finance,Manager,West,Bachelor,31,95.59297829142491,31.46235279022361,5,690.5101736046291,1.0,4.743905586015739,4.631072435179799,150434.21124423863,4.98
12365,27,IT,Intern,West,Master,6,91.34546531657003,85.91289589293473,1,158.1243668897074,1.0,5.0,4.709304989360005,26802.847698588343,4.51
12366,47,Finance,Intern,South,Bachelor,23,96.17754420750632,86.68248123941353,3,493.4969280734139,1.0,5.0,5.0,57486.73190519001,5.0
12367,25,Finance,Manager,West,Master,0,100.0,40.94166835615131,0,10.0,1.0,5.0,5.0,105919.02108288842,4.2
12368,56,IT,Senior,East,Master,32,92.4606092577619,58.200348127674395,5,650.7856948084096,1.0,5.0,5.0,122341.68447143695,5.0
12369,22,HR,Junior,North,Bachelor,0,86.7530532310195,59.78637627558523,0,10.0,0.9210843422077498,4.5131112248785685,4.72620070268282,32105.44217276709,4.01
12370,45,IT,Senior,East,Master,24,89.65485980179139,34.789110378690836,4,502.8753174229199,1.0,4.650391970046973,4.773651037204283,104293.09611475239,4.74
12371,57,Finance,Senior,West,Bachelor,35,94.5019040012162,46.13536129185188,5,682.6197829127256,1.0,4.701160053294224,5.0,123909.16242027411,5.0
12372,27,Operations,Junior,South,Bachelor,6,85.58078275640774,48.557451837353796,0,98.94817960212339,1.0,5.0,5.0,47780.53230185304,4.28
12373,52,Operations,Intern,West,Bachelor,30,92.67761229964827,73.2129586788839,4,590.3022914085418,1.0,4.782294705544828,4.677941669756952,65396.830066957664,5.0
12374,41,Operations,Senior,West,Bachelor,14,93.52134660126353,49.9938094639279,1,269.28986531646956,1.0,4.876891304075495,5.0,92475.3537213463,4.59
12375,45,HR,Manager,West,Master,24,98.14048695925061,28.758716251822957,4,458.4709322408501,1.0,4.659682839388637,5.0,133367.15939641214,4.79
12376,46,Sales,Intern,West,Bachelor,24,97.24077942421721,67.91807541641961,4,480.4161621652793,1.0,4.635180044322078,4.275240991813844,55032.80559772068,4.95
12377,57,IT,Manager,West,Bachelor,33,95.45833916700708,15.101969346348259,6,643.2516721137584,1.0,4.769250500891383,4.264063078580041,143594.82635996572,4.94
12378,42,Operations,Manager,North,Master,15,83.34928395794188,30.487166793938073,2,303.0096886726844,1.0,5.0,4.774008126530727,120110.79106546339,4.42
12379,51,IT,Junior,East,Bachelor,24,95.6842125121917,71.4189653696801,4,435.384665563499,1.0,5.0,5.0,68366.60698617093,5.0
12380,45,Operations,Senior,South,Bachelor,18,94.82205354424099,51.28545777531187,4,353.5782668810395,1.0,4.8419633385729135,5.0,97582.48347846346,4.73
12381,51,HR,Junior,West,Bachelor,27,93.02377750831339,61.10880502892837,4,507.1111323094125,1.0,5.0,4.214543473009383,79533.88897820725,4.97
12382,43,Sales,Junior,South,Master,19,85.07911149541806,80.08909419096128,3,360.75652044506404,1.0,4.954310338011066,5.0,63921.02393975685,4.84
12383,49,Sales,Senior,North,Bachelor,25,88.89290436325176,38.95179634059537,4,504.3019652910059,1.0,5.0,4.940809872234897,116426.29904414424,4.85
12384,28,Operations,Manager,East,Bachelor,1,87.33270892186374,28.61432376602589,0,10.0,0.9476664736120777,5.0,4.739989258826663,100272.9425847658,3.98
12385,56,HR,Senior,West,Bachelor,35,83.93996624197163,14.325640902610001,6,675.3277786818359,1.0,5.0,5.0,123932.7647203981,4.95
12386,49,Marketing,Junior,North,Master,27,91.98833939434083,55.52637050838784,4,557.06893154509,1.0,5.0,5.0,77306.83417577269,5.0
12387,35,IT,Intern,North,Bachelor,11,88.80871151422888,88.52015034908494,1,177.60466474402597,1.0,5.0,5.0,34428.2598963135,4.67
12388,31,IT,Intern,East,PhD,10,100.0,95.63961336859704,1,253.33601420836422,1.0,5.0,4.3216315086454795,36622.06735424268,4.73
12389,37,Finance,Junior,West,Master,15,91.32491224224836,51.69765366332715,2,336.1322386839194,1.0,4.449200490807487,4.906453743535388,60838.74475096556,4.55
12390,37,HR,Intern,East,Master,10,97.17501262346384,84.62252329293048,1,185.16418746643163,1.0,4.803612375736387,5.0,35016.51678444134,4.66
12391,52,Finance,Junior,East,Bachelor,31,85.72360390122711,70.46879032323288,6,596.3837093664481,1.0,4.714522521304035,5.0,90534.12307676733,5.0
12392,46,Operations,Junior,South,Bachelor,19,89.87964165598052,60.11208153195899,3,386.05819710006443,1.0,4.796962687450738,5.0,65909.86910240573,4.74
12393,34,Finance,Senior,South,Master,8,92.38759150413726,17.167195424727698,0,116.57613228918521,1.0,5.0,4.744984422330465,75339.19408381057,4.23
12394,27,Sales,Junior,East,Bachelor,3,88.36738420556932,62.47289999574252,0,10.0,0.9557301775114092,5.0,4.094738238748399,36868.67855160793,4.2
12395,30,IT,Junior,South,Bachelor,7,90.31119726078103,67.61430624060893,1,126.21994627842301,1.0,5.0,5.0,57692.195181934316,4.46
12396,57,Finance,Junior,North,Bachelor,35,91.12819637502585,50.52577104981541,7,695.9785370049343,1.0,5.0,4.392881570201034,97155.73350287785,5.0
12397,41,Sales,Intern,East,PhD,17,91.06436805822042,77.45845469125614,2,342.8328167306059,1.0,4.432365954228243,5.0,48778.9983359387,4.76
12398,39,HR,Intern,West,Master,14,99.42047429214139,68.44503957871235,2,261.5577815164635,1.0,5.0,5.0,38819.73597063994,4.75
12399,42,Finance,Junior,West,Bachelor,20,93.51290514172604,34.29852451419647,3,438.2184018842484,1.0,5.0,4.766153531634485,63334.59994506083,4.69
12400,25,Operations,Manager,North,Master,0,93.91804225176521,40.270044117876566,0,10.0,1.0,4.328075843693815,4.943768355007924,98588.49193251926,4.06
12401,54,Operations,Intern,West,Bachelor,30,94.15861909738028,79.96251466198149,4,565.8521359512571,1.0,5.0,5.0,64533.22814356977,5.0
12402,48,Operations,Senior,West,Master,23,94.45050550934845,55.97674996704983,3,474.59907868434436,1.0,4.572777907199875,4.692592663339445,98842.24166626361,4.84
12403,28,IT,Manager,East,Bachelor,7,91.66845206450054,38.57322191906177,1,105.15057843088576,1.0,4.408998393066191,4.309159982944974,103151.7184347569,4.2
12404,27,Finance,Senior,North,Master,6,90.71701451408461,36.45790238334551,0,83.9903864340805,1.0,5.0,4.980390361476548,70348.43696798033,4.27
12405,36,HR,Intern,East,Bachelor,11,92.66726423807312,79.1681933989559,1,223.7006437662149,1.0,4.697885285716297,5.0,39786.96593771922,4.61
12406,39,Finance,Manager,North,Bachelor,13,96.6272157956539,35.66177390770172,1,228.39432139051905,1.0,4.785215978184687,5.0,113473.20842398494,4.51
12407,53,IT,Intern,East,Bachelor,28,96.50495275374553,89.66883416755743,5,556.0074671623794,1.0,5.0,4.60900396418607,63547.05160357969,5.0
12408,32,Sales,Junior,East,Bachelor,10,91.03840609724635,63.226706307420116,1,179.0043032102673,1.0,4.908428518324279,5.0,53011.00073296376,4.54
12409,41,IT,Manager,South,Master,20,95.07137477867245,41.05593145289484,2,374.1500888988178,1.0,4.945950387881275,4.426465260536782,132948.18954388067,4.71
12410,45,Operations,Senior,West,Bachelor,20,91.22166134784133,37.033312633255285,3,336.9308382596518,1.0,4.939373928068621,4.327698900150615,101679.12255984508,4.64
12411,36,Sales,Junior,North,Bachelor,13,92.13548219774097,50.028564532143136,2,264.18689458464013,1.0,5.0,4.849568777645363,58340.312910543566,4.57
12412,28,Operations,Junior,West,Bachelor,5,90.10590647378321,59.351907464388695,0,62.58430023661214,1.0,4.932099675082797,4.529545494695139,48152.267126046085,4.3
12413,42,Marketing,Junior,South,Bachelor,17,91.27341944437507,62.05184890736184,3,334.9527338940844,1.0,5.0,4.320692096310778,64948.319458116435,4.69
12414,47,IT,Junior,North,Bachelor,25,97.36532027819872,47.98464605260713,4,484.63685304954305,1.0,4.848932562376188,5.0,74423.26424683465,4.96
12415,35,IT,Junior,South,Bachelor,14,92.36968458935695,46.63277915853378,3,273.8047582390035,1.0,5.0,4.774176181822029,65900.41392728931,4.57
12416,58,HR,Manager,West,Bachelor,35,92.54113003420927,34.47386296473427,6,695.5097387796022,1.0,5.0,5.0,150384.63123379002,5.0
12417,42,Finance,Manager,East,Bachelor,17,86.21112888296817,25.936431486295763,1,345.8088475275479,1.0,5.0,4.502633100550712,125065.7492687426,4.46
12418,39,Sales,Manager,South,Bachelor,12,90.76302436946908,28.34159094337998,2,218.1672209552567,1.0,4.885624715097889,4.145726716683501,110924.37450171247,4.35
12419,26,Sales,Junior,South,Master,1,91.03474038502108,56.40307334299177,0,57.28089437820105,1.0,4.944750344658506,5.0,42870.22301922407,4.24
12420,24,HR,Senior,East,Master,0,88.68342605822637,55.20600901763212,0,10.0,0.9357446377347876,4.75037048645505,4.315394872543813,66947.0920142727,4.02
12421,44,HR,Manager,West,Bachelor,19,92.08666164681425,42.61761160395,3,373.2022664441831,1.0,5.0,5.0,126115.7567042105,4.69
12422,47,Finance,Manager,South,Master,25,90.28327083908938,17.62646309960832,4,525.086929292326,1.0,4.672524454046839,4.322183257493559,133302.1956955778,4.65
12423,58,Operations,Junior,West,Master,35,92.31998342097432,54.67206786919553,6,714.3031765900781,1.0,5.0,4.980943429034978,91880.01776055826,5.0
12424,45,Finance,Intern,East,Bachelor,21,92.48601203927574,88.50004267969592,3,390.7549327041421,1.0,4.24765218918348,4.314186965071454,41467.63692481503,4.85
12425,40,IT,Intern,North,Master,17,88.17698256870942,86.01936237103243,2,315.7526352103593,1.0,4.918540424983282,4.963046301144518,48911.7850645663,4.82
12426,46,Operations,Junior,South,Bachelor,23,90.40519287006724,59.585420376702146,3,429.7962232202019,1.0,5.0,4.76303373025576,74306.67612660385,4.87
12427,42,Marketing,Senior,West,Master,20,92.30949713104333,28.623997950357648,3,417.9768289199317,1.0,4.782157269095805,5.0,97663.57199398897,4.65
12428,33,Finance,Senior,East,Bachelor,8,96.7371977246269,33.17459953846454,1,137.80228814453474,1.0,5.0,5.0,74258.84667104541,4.37
12429,54,HR,Junior,East,Bachelor,32,93.02687669118296,54.832324324537105,5,647.6536926437035,1.0,4.841328327684919,5.0,90165.33343239986,5.0
12430,25,Operations,Intern,South,Bachelor,0,89.35225928033029,82.769943311191,0,10.0,0.9888541278714755,4.686449980037272,5.0,16828.36219852462,4.26
12431,28,Finance,Junior,North,PhD,4,93.5960190369754,77.03727154697238,0,151.05180404706115,0.9716736236058258,5.0,4.803851780329367,52530.43435124157,4.4
12432,43,Sales,Junior,South,Master,21,98.83019555728704,53.13119765211872,2,429.3975377940511,1.0,4.686422393046304,4.782340649217182,73931.59481164892,4.85
12433,54,Marketing,Intern,West,Bachelor,32,95.66682589035608,69.7396475244476,5,615.6656795574861,1.0,5.0,5.0,75673.27844343561,5.0
12434,38,IT,Senior,East,Bachelor,11,94.19010612174247,38.914135231720564,1,176.19549213800803,1.0,5.0,4.944276092060908,87184.85020394286,4.47
12435,45,Sales,Junior,North,Bachelor,19,94.90236070192928,70.31738980514059,3,371.72441856086766,1.0,4.7444601448884125,4.963345108942928,73889.11380581078,4.86
12436,55,Sales,Senior,West,Bachelor,34,97.75981616571453,25.531170332392968,5,676.4274247271804,1.0,5.0,5.0,123313.85522649108,5.0
12437,49,Marketing,Junior,South,Bachelor,27,96.30250717607063,74.53634150874947,3,473.6790141782833,1.0,4.719515648759607,4.4833922009887415,78245.09293898102,5.0
12438,43,IT,Junior,East,Bachelor,17,94.26704152447063,58.27968637884331,3,318.5843751912096,1.0,5.0,5.0,66436.05009242067,4.75
12439,38,HR,Junior,South,Master,17,96.27456887836034,52.65679997686626,2,348.9205762848266,1.0,4.605516285607132,4.875321709721868,61330.068667705316,4.67
12440,55,Operations,Manager,North,Master,28,87.67339561494376,13.998107132378404,4,544.0293298920147,1.0,4.898118349042448,5.0,152343.89716487186,4.77
12441,27,IT,Intern,North,Bachelor,2,85.99093899063888,87.06520773420627,0,69.0587135711751,1.0,4.9241685021026305,4.977740276034711,22495.674451472933,4.35
12442,27,Finance,Senior,North,Bachelor,2,92.62839460257533,38.28828804758465,1,10.0,0.9552206576794591,5.0,5.0,73131.05145759326,4.14
