order_id,date,customer_id,product_id,employee_id,region,units_sold,revenue
106384,28-01-2024,7370,P101,2462,North,4,600
106385,27-02-2024,6232,P102,2013,North,3,285
106386,29-08-2023,6326,P103,1245,East,4,720
106387,24-08-2023,8363,P101,2968,East,1,150
106388,02-04-2023,9012,P102,1408,South,4,380
106389,14-11-2023,8922,P102,1684,West,1,95
106390,11-12-2023,7720,P103,2159,South,4,720
106391,29-12-2023,7111,P102,1504,East,4,380
106392,07-02-2023,6790,P103,2802,West,4,720
106393,07-08-2023,5409,P105,2408,North,4,240
106394,01-06-2023,6654,P102,2477,West,4,380
106395,11-07-2023,9187,P103,1357,South,4,720
106396,01-05-2023,8589,P104,1667,South,4,100
106397,05-05-2024,8978,P101,2759,North,4,600
106398,20-06-2023,6069,P101,1392,South,3,450
106399,20-04-2023,7672,P101,1097,North,3,450
106400,24-05-2023,9551,P103,2072,West,1,180
106401,07-03-2023,5940,P103,2985,West,3,540
106402,18-11-2023,7657,P101,2685,North,2,300
106403,16-07-2023,7003,P103,2958,East,4,720
106404,15-02-2023,9972,P102,2942,West,3,285
106405,29-05-2023,7754,P102,1060,East,2,190
106406,01-03-2023,8483,P102,2266,West,2,190
106407,18-05-2023,8485,P105,2395,West,1,60
106408,04-05-2024,5660,P101,1834,East,1,150
106409,06-02-2024,7943,P104,1426,South,1,25
106410,31-03-2023,5305,P101,1172,North,4,600
106411,31-07-2023,5856,P102,2359,South,3,285
106412,18-06-2023,7941,P101,2576,South,1,150
106413,24-02-2024,5448,P105,1605,East,3,180
106414,23-04-2023,7922,P102,1146,South,4,380
106415,07-12-2023,9868,P105,1299,East,2,120
106416,07-03-2023,7850,P105,2049,West,3,180
106417,29-10-2023,7794,P105,2679,North,4,240
106418,28-04-2023,6230,P102,1917,North,2,190
106419,13-08-2023,7775,P105,2669,South,2,120
106420,31-05-2023,5481,P105,1548,East,1,60
106421,16-06-2023,8068,P104,1964,South,4,100
106422,05-04-2023,8427,P101,1205,West,1,150
106423,17-09-2023,6160,P104,2175,East,3,75
106424,29-02-2024,6192,P101,1461,North,4,600
106425,16-09-2023,9325,P102,2480,North,1,95
106426,29-04-2024,6517,P104,1167,South,2,50
106427,12-03-2024,7024,P103,1375,North,3,540
106428,30-04-2023,5488,P102,2226,North,4,380
106429,15-03-2023,6708,P102,1905,North,3,285
106430,28-12-2023,6299,P101,1670,South,4,600
106431,06-04-2023,9092,P101,2202,South,2,300
106432,19-10-2023,8723,P105,2461,West,1,60
106433,26-06-2023,9987,P103,1216,East,3,540
106434,27-01-2023,7719,P102,1820,North,3,285
106435,05-11-2023,6085,P102,2683,West,4,380
106436,01-11-2023,8204,P104,2916,East,3,75
106437,30-07-2023,7167,P101,2182,West,1,150
106438,24-12-2023,7859,P104,1504,West,3,75
106439,14-09-2023,6180,P101,1655,North,2,300
106440,18-04-2024,8530,P101,2380,East,1,150
106441,05-03-2024,7459,P104,1069,North,2,50
106442,14-11-2023,8578,P104,1298,South,3,75
106443,24-07-2023,9326,P104,1122,North,1,25
106444,21-12-2023,6601,P101,2290,West,3,450
106445,07-03-2023,7275,P103,2967,West,4,720
106446,30-05-2023,9525,P104,2654,South,2,50
106447,16-06-2023,5144,P101,2447,South,3,450
106448,08-08-2023,7208,P104,2938,South,1,25
106449,27-10-2023,5288,P103,2600,West,3,540
106450,15-09-2023,9179,P103,2209,North,2,360
106451,22-07-2023,5533,P105,1154,East,1,60
106452,28-08-2023,5180,P105,1168,East,1,60
106453,11-11-2023,8032,P103,1909,South,1,180
106454,17-08-2023,8564,P104,2784,East,3,75
106455,18-04-2024,6067,P105,1339,West,4,240
106456,05-06-2023,7890,P101,2442,North,2,300
106457,06-08-2023,9465,P103,2892,East,3,540
106458,09-04-2024,5929,P104,1222,South,4,100
106459,14-07-2023,9514,P101,1513,North,1,150
106460,27-09-2023,5963,P103,2489,West,1,180
106461,16-01-2023,8349,P103,1724,East,3,540
106462,29-08-2023,8516,P104,2112,East,2,50
106463,09-09-2023,8156,P104,2036,North,2,50
106464,20-02-2023,7840,P102,2059,East,4,380
106465,22-12-2023,7126,P104,2616,North,4,100
106466,28-01-2023,8898,P101,1237,South,1,150
106467,20-04-2024,6759,P105,1715,North,2,120
106468,22-02-2023,6479,P104,2449,East,3,75
106469,04-11-2023,9802,P104,1213,West,4,100
106470,26-04-2023,5976,P105,2943,East,4,240
106471,13-02-2024,5960,P105,1014,South,1,60
106472,16-03-2024,8427,P103,1134,East,4,720
106473,09-01-2023,9967,P103,2666,West,3,540
106474,11-01-2023,8899,P105,1659,West,1,60
106475,29-04-2024,5080,P105,2916,East,4,240
106476,17-04-2023,9665,P105,1426,East,1,60
106477,28-10-2023,7859,P101,2561,East,3,450
106478,07-12-2023,6656,P102,2580,West,1,95
106479,15-09-2023,7549,P101,1539,East,2,300
106480,01-07-2023,6071,P102,1884,North,4,380
106481,22-02-2024,6660,P103,1866,West,4,720
106482,19-06-2023,7712,P105,1044,South,1,60
106483,05-04-2024,7456,P101,2723,East,2,300
106484,21-11-2023,5824,P105,2831,West,1,60
106485,19-05-2023,8084,P105,1520,East,4,240
106486,12-10-2023,6868,P105,2094,North,2,120
106487,21-04-2023,8851,P101,1295,North,2,300
106488,02-04-2023,9322,P105,2933,East,3,180
106489,08-08-2023,5987,P103,1777,South,2,360
106490,05-01-2023,5190,P102,1994,North,1,95
106491,20-01-2023,6023,P104,2276,South,3,75
106492,11-04-2023,9563,P103,1815,East,1,180
106493,22-10-2023,9123,P102,2934,East,1,95
106494,02-04-2024,8294,P104,1684,East,3,75
106495,20-02-2024,8113,P105,2219,East,4,240
106496,06-06-2023,8663,P103,2775,North,3,540
106497,25-03-2024,7085,P104,2209,East,1,25
106498,18-01-2024,6156,P104,1497,West,1,25
106499,01-01-2023,6711,P104,1146,West,2,50
106500,31-07-2023,9605,P105,2143,East,4,240
106501,29-04-2023,5162,P102,1175,East,2,190
106502,20-01-2024,9399,P102,1505,West,3,285
106503,17-09-2023,7794,P103,2051,North,2,360
106504,03-02-2024,9877,P105,2451,East,1,60
106505,24-06-2023,5053,P102,1021,East,2,190
106506,18-02-2024,5373,P103,2109,South,4,720
106507,14-05-2023,5876,P102,1481,North,4,380
106508,12-04-2023,7775,P101,2191,South,1,150
106509,20-01-2024,8729,P105,2994,South,2,120
106510,30-03-2024,7865,P101,1299,South,1,150
106511,03-03-2023,7684,P102,2637,West,3,285
106512,23-03-2024,7708,P102,1495,East,1,95
106513,24-01-2024,8288,P101,1030,West,1,150
106514,23-02-2023,5039,P105,2114,South,3,180
106515,01-11-2023,6654,P103,2284,West,1,180
106516,07-01-2023,5797,P104,1489,North,3,75
106517,22-12-2023,5709,P101,2023,North,1,150
106518,03-01-2023,9724,P105,2436,South,1,60
106519,28-11-2023,5024,P105,1196,East,4,240
106520,14-01-2024,9053,P104,1126,West,1,25
106521,20-03-2024,7114,P103,2873,North,3,540
106522,01-12-2023,7744,P103,1092,East,2,360
106523,12-04-2024,7350,P102,1705,West,2,190
106524,29-02-2024,9573,P102,2293,North,3,285
106525,29-05-2023,9200,P101,1442,West,3,450
106526,15-10-2023,7704,P103,2588,West,4,720
106527,12-01-2023,6456,P101,2692,West,1,150
106528,29-04-2024,6073,P102,1967,South,3,285
106529,14-04-2023,6235,P101,1899,North,3,450
106530,21-04-2023,9697,P104,1228,South,1,25
106531,20-09-2023,9484,P101,2439,South,2,300
106532,10-03-2024,8366,P102,1304,East,1,95
106533,22-06-2023,9524,P102,2189,West,1,95
106534,05-04-2023,7064,P104,1092,North,2,50
106535,17-11-2023,9538,P104,2535,West,2,50
106536,19-03-2024,8426,P103,2692,West,1,180
106537,22-07-2023,6016,P104,1891,South,3,75
106538,14-02-2023,7017,P104,2408,South,3,75
106539,03-02-2023,8423,P103,1898,North,4,720
106540,30-07-2023,7425,P104,1809,East,2,50
106541,30-01-2024,9487,P105,2132,East,1,60
106542,13-08-2023,9125,P105,1466,East,3,180
106543,21-02-2024,9226,P105,1205,West,1,60
106544,21-09-2023,9496,P104,1927,East,2,50
106545,28-10-2023,9218,P102,1278,South,1,95
106546,31-03-2024,5919,P102,1153,South,2,190
106547,14-08-2023,8834,P103,2361,South,4,720
106548,14-04-2023,9051,P102,2486,West,4,380
106549,19-04-2024,9169,P102,2880,East,2,190
106550,09-08-2023,8543,P103,1227,East,4,720
106551,30-11-2023,5110,P105,2002,South,3,180
106552,22-02-2024,8782,P103,1677,West,2,360
106553,28-10-2023,7224,P102,1789,South,2,190
106554,03-05-2023,8091,P102,1721,South,3,285
106555,29-04-2024,7252,P103,2803,North,3,540
106556,24-03-2024,8593,P104,1574,West,2,50
106557,01-04-2024,8080,P102,1623,South,4,380
106558,11-03-2024,6990,P102,2363,North,3,285
106559,29-01-2024,8947,P103,1911,East,1,180
106560,10-08-2023,8646,P102,2521,East,1,95
106561,12-02-2023,7127,P104,2209,East,2,50
106562,29-07-2023,6567,P104,2901,North,3,75
106563,03-12-2023,8587,P103,1112,West,1,180
106564,29-03-2024,7173,P101,2934,East,3,450
106565,11-01-2023,9603,P105,1585,North,1,60
106566,04-08-2023,7422,P104,2510,South,1,25
106567,13-06-2023,9629,P104,2668,West,2,50
106568,13-08-2023,9246,P105,1490,West,3,180
106569,13-08-2023,9313,P103,2140,North,3,540
106570,03-09-2023,9377,P102,1098,West,2,190
106571,26-05-2023,9400,P103,1848,East,3,540
106572,10-07-2023,8755,P101,1818,West,3,450
106573,18-09-2023,9757,P101,1296,East,1,150
106574,14-10-2023,6218,P105,2917,East,1,60
106575,16-01-2023,6449,P101,1989,North,3,450
106576,13-07-2023,6587,P101,1899,East,3,450
106577,09-01-2023,8984,P105,1942,South,3,180
106578,02-01-2023,9749,P105,1149,East,1,60
106579,20-10-2023,8135,P105,2054,East,1,60
106580,25-03-2023,7220,P105,2180,North,1,60
106581,18-03-2024,5396,P105,1424,West,2,120
106582,28-07-2023,8737,P104,2724,East,4,100
106583,27-02-2023,5743,P102,1948,West,2,190
106584,17-04-2024,6453,P105,2551,North,3,180
106585,05-12-2023,7017,P102,1054,South,4,380
106586,16-04-2023,9146,P101,1984,East,4,600
106587,16-05-2023,8286,P104,1144,West,3,75
106588,04-11-2023,6825,P105,2041,South,4,240
106589,27-11-2023,7667,P104,2956,North,1,25
106590,05-04-2024,9979,P103,2595,South,3,540
106591,18-03-2023,8611,P102,2308,North,2,190
106592,01-04-2024,7322,P105,1744,South,4,240
106593,21-11-2023,9783,P102,2242,East,4,380
106594,29-07-2023,7631,P102,2630,East,4,380
106595,20-08-2023,6953,P103,2238,East,4,720
106596,05-05-2023,5361,P102,1617,North,2,190
106597,29-06-2023,5399,P101,1344,South,3,450
106598,06-04-2024,8654,P102,2274,North,4,380
106599,17-10-2023,5794,P103,2654,East,1,180
106600,02-08-2023,5562,P103,1405,South,3,540
106601,07-03-2024,8155,P105,1565,North,4,240
106602,07-04-2023,7274,P101,1972,South,2,300
106603,12-02-2024,7064,P102,1336,East,4,380
106604,06-09-2023,5219,P103,2068,West,3,540
106605,09-08-2023,7631,P103,2638,South,2,360
106606,13-01-2023,7499,P102,2971,East,1,95
106607,02-11-2023,7016,P102,2915,West,1,95
106608,01-04-2023,5625,P105,2465,East,4,240
106609,12-07-2023,6664,P105,2154,South,4,240
106610,18-07-2023,8341,P101,2152,North,4,600
106611,17-09-2023,5902,P105,1182,South,4,240
106612,05-03-2023,5063,P105,1233,South,1,60
106613,26-11-2023,6991,P104,1878,North,1,25
106614,20-08-2023,6927,P102,2324,East,4,380
106615,15-08-2023,5949,P105,1312,North,1,60
106616,16-06-2023,5438,P104,2808,West,3,75
106617,08-09-2023,5896,P104,1284,East,2,50
106618,22-03-2024,9676,P105,1529,East,4,240
106619,05-07-2023,7079,P103,2257,South,1,180
106620,06-09-2023,5000,P105,2651,West,1,60
106621,29-09-2023,9801,P105,2416,West,2,120
106622,19-04-2024,9009,P102,1601,South,3,285
106623,06-12-2023,8053,P103,2623,North,2,360
106624,21-03-2024,7763,P101,1096,South,4,600
106625,18-05-2023,7633,P105,2099,South,4,240
106626,19-04-2023,9247,P105,2770,East,4,240
106627,14-11-2023,8432,P102,1618,South,3,285
106628,21-02-2024,7417,P101,1654,West,2,300
106629,30-03-2024,6682,P104,2395,East,3,75
106630,01-03-2024,5562,P103,1461,West,1,180
106631,13-02-2023,5257,P101,1008,West,3,450
106632,05-03-2024,5964,P105,2182,South,3,180
106633,08-12-2023,9741,P104,2633,East,4,100
106634,05-05-2024,9285,P102,2409,South,2,190
106635,03-12-2023,9673,P105,1949,East,1,60
106636,20-07-2023,9931,P102,2583,North,3,285
106637,13-01-2024,6841,P103,1101,North,2,360
106638,14-04-2023,8875,P102,1108,South,2,190
106639,02-04-2024,9093,P101,1613,North,4,600
106640,28-04-2024,7654,P101,1377,North,2,300
106641,23-04-2024,8984,P103,1640,West,2,360
106642,19-02-2024,9600,P103,1632,South,1,180
106643,24-01-2024,7029,P103,2598,North,2,360
106644,30-04-2023,8815,P101,2787,West,3,450
106645,06-02-2024,6869,P105,2004,East,1,60
106646,25-01-2024,5377,P101,1033,South,2,300
106647,28-12-2023,7392,P102,1704,South,4,380
106648,09-03-2024,7858,P103,2760,West,1,180
106649,18-01-2024,5848,P104,2802,West,1,25
106650,28-01-2023,5779,P101,1367,West,2,300
106651,17-04-2023,8411,P104,2544,West,4,100
106652,07-10-2023,5865,P105,1262,East,1,60
106653,28-03-2024,8639,P101,2581,East,2,300
106654,28-01-2023,6930,P105,1932,North,2,120
106655,05-07-2023,5538,P105,2657,South,3,180
106656,14-07-2023,9029,P101,2394,North,1,150
106657,26-05-2023,6105,P101,1343,South,1,150
106658,17-09-2023,6765,P105,1688,South,1,60
106659,26-12-2023,6755,P103,1775,South,1,180
106660,26-06-2023,5233,P101,1828,North,2,300
106661,08-05-2023,8263,P105,1163,South,2,120
106662,19-01-2024,8735,P102,2921,North,3,285
106663,16-04-2023,8684,P104,1374,South,2,50
106664,20-02-2024,9885,P102,2523,West,4,380
106665,18-12-2023,9624,P101,1044,East,4,600
106666,18-01-2024,5896,P101,1627,West,2,300
106667,30-07-2023,8595,P101,2413,North,1,150
106668,15-12-2023,5275,P101,2265,South,1,150
106669,25-04-2024,5402,P102,1932,East,4,380
106670,18-11-2023,7301,P103,1952,West,2,360
106671,10-11-2023,8048,P105,1459,North,3,180
106672,11-01-2023,7584,P105,1018,West,3,180
106673,02-01-2024,9258,P105,2331,West,4,240
106674,25-04-2024,7110,P104,2756,East,3,75
106675,03-05-2024,5242,P101,2746,West,4,600
106676,26-12-2023,7350,P102,1798,West,3,285
106677,17-11-2023,5962,P102,1046,South,4,380
106678,19-01-2024,6139,P102,2958,South,4,380
106679,04-05-2024,7367,P103,2276,North,1,180
106680,17-01-2023,6045,P101,2756,East,4,600
106681,05-01-2024,6486,P105,1818,East,1,60
106682,02-12-2023,5964,P105,1822,South,3,180
106683,07-03-2023,7665,P101,1916,East,3,450
106684,09-01-2024,7011,P105,1482,East,2,120
106685,23-04-2023,9937,P105,2952,North,1,60
106686,12-05-2023,8407,P101,1276,East,4,600
106687,20-02-2024,5369,P102,2400,South,2,190
106688,12-03-2023,6394,P104,1521,South,4,100
106689,17-02-2024,5828,P101,2155,East,4,600
106690,02-03-2023,7075,P105,1815,South,3,180
106691,19-03-2024,7896,P105,2336,West,3,180
106692,01-04-2024,9545,P104,2163,East,2,50
106693,10-11-2023,9622,P104,1634,East,2,50
106694,27-04-2024,5182,P104,2161,North,2,50
106695,01-09-2023,5375,P101,1578,West,3,450
106696,05-11-2023,6829,P102,1135,West,1,95
106697,05-01-2023,8990,P104,1324,North,3,75
106698,05-01-2024,5209,P103,2781,East,4,720
106699,13-11-2023,9127,P102,2635,North,2,190
106700,21-01-2023,7091,P104,2263,South,3,75
106701,05-07-2023,5885,P105,2173,East,2,120
106702,28-07-2023,8706,P101,1034,North,3,450
106703,19-08-2023,9467,P105,2667,North,1,60
106704,14-01-2023,5994,P105,1911,West,4,240
106705,18-12-2023,7489,P101,2956,North,1,150
106706,20-03-2023,7661,P102,2813,West,2,190
106707,13-04-2024,8515,P105,1573,North,4,240
106708,01-07-2023,9062,P102,1123,West,1,95
106709,19-03-2023,9333,P101,2585,East,4,600
106710,24-10-2023,6354,P104,2531,West,4,100
106711,29-09-2023,7819,P105,1699,South,4,240
106712,20-02-2023,9398,P105,2562,East,3,180
106713,14-09-2023,6926,P101,1691,East,2,300
106714,23-10-2023,5228,P101,1039,West,1,150
106715,18-01-2023,8211,P104,1455,South,2,50
106716,17-10-2023,8910,P101,2478,South,4,600
106717,06-08-2023,9149,P103,1361,West,4,720
106718,20-03-2024,7639,P103,2249,East,4,720
106719,10-04-2023,6294,P101,2565,North,4,600
106720,29-05-2023,9225,P104,1307,East,4,100
106721,20-01-2024,6548,P103,2240,East,4,720
106722,04-06-2023,5516,P105,1293,East,2,120
106723,10-03-2024,8488,P104,2550,West,3,75
106724,30-01-2024,8055,P101,1493,North,3,450
106725,11-01-2024,9607,P103,2947,South,2,360
106726,12-04-2023,8009,P104,1826,North,2,50
106727,25-04-2023,6980,P105,1295,North,2,120
106728,27-09-2023,5224,P101,1072,East,2,300
106729,02-04-2023,7250,P102,1132,North,1,95
106730,14-03-2024,7902,P103,1484,North,3,540
106731,15-02-2024,7981,P105,1488,South,3,180
106732,10-02-2024,5135,P104,1213,North,2,50
106733,21-01-2023,8875,P103,1422,North,1,180
106734,30-04-2023,6052,P103,1359,East,2,360
106735,12-02-2024,6374,P101,1379,East,3,450
106736,19-01-2023,8037,P105,1311,West,1,60
106737,24-01-2023,6351,P103,1334,West,4,720
106738,26-01-2023,8929,P103,1380,West,4,720
106739,02-06-2023,6393,P105,2058,North,4,240
106740,28-10-2023,5370,P104,2524,West,4,100
106741,30-12-2023,9733,P101,1986,South,1,150
106742,17-02-2024,6659,P103,2040,East,2,360
106743,21-07-2023,5921,P105,1146,East,3,180
106744,13-05-2024,8443,P102,1273,West,1,95
106745,19-05-2023,6276,P104,1841,East,4,100
106746,07-10-2023,8942,P101,1385,West,1,150
106747,24-01-2023,7486,P102,1065,North,3,285
106748,12-01-2023,5601,P104,2712,North,1,25
106749,15-05-2023,7065,P103,1494,East,4,720
106750,28-02-2024,5218,P101,1218,South,1,150
106751,22-03-2023,9607,P104,1079,East,2,50
106752,21-12-2023,6201,P104,1287,North,1,25
106753,11-03-2023,5208,P104,1421,South,1,25
106754,23-07-2023,6836,P104,1499,East,4,100
106755,20-03-2023,8206,P102,1281,East,4,380
106756,24-04-2024,5210,P101,2119,South,3,450
106757,06-10-2023,8738,P103,2889,North,3,540
106758,18-07-2023,8623,P101,2262,East,3,450
106759,14-01-2024,5272,P102,2076,East,4,380
106760,21-10-2023,6726,P101,2457,West,1,150
106761,19-02-2024,8579,P102,2735,North,1,95
106762,12-10-2023,7781,P102,1483,South,2,190
106763,03-03-2024,5501,P102,2019,South,4,380
106764,05-06-2023,8825,P102,1733,West,4,380
106765,17-03-2023,8944,P104,1894,South,3,75
106766,07-08-2023,6873,P101,2092,South,2,300
106767,20-11-2023,6109,P105,2695,East,4,240
106768,04-10-2023,7227,P102,1071,South,3,285
106769,22-09-2023,8064,P102,1661,West,3,285
106770,18-02-2023,8151,P101,2904,North,2,300
106771,08-04-2023,6349,P104,1869,East,3,75
106772,20-10-2023,9850,P103,1558,South,3,540
106773,21-01-2023,5008,P102,1256,West,4,380
106774,19-03-2024,8499,P104,2610,West,3,75
106775,23-01-2023,9287,P104,2317,South,1,25
106776,16-04-2024,6113,P105,2718,South,3,180
106777,18-05-2023,8491,P102,1645,North,1,95
106778,18-08-2023,8476,P104,1595,West,4,100
106779,22-11-2023,9587,P105,2279,North,3,180
106780,09-02-2024,5676,P104,2939,South,3,75
106781,23-12-2023,7772,P105,2853,North,1,60
106782,29-01-2023,6383,P105,2297,South,2,120
106783,11-11-2023,7242,P105,1849,North,1,60
106784,28-02-2024,5498,P104,2094,East,1,25
106785,21-01-2023,6640,P103,2951,South,1,180
106786,08-12-2023,6854,P101,2241,West,4,600
106787,09-04-2023,9249,P105,1023,West,1,60
106788,04-03-2023,6069,P102,1495,North,2,190
106789,29-10-2023,9276,P101,1885,South,1,150
106790,13-05-2023,6595,P103,2717,East,2,360
106791,15-01-2023,8827,P101,2270,East,3,450
106792,15-04-2023,9321,P101,1946,North,1,150
106793,21-04-2023,8103,P103,1395,East,3,540
106794,05-12-2023,5346,P102,1857,South,4,380
106795,02-12-2023,7222,P105,2885,West,4,240
106796,28-02-2024,5828,P104,1465,East,3,75
106797,21-04-2023,6629,P102,2859,South,2,190
106798,29-12-2023,8201,P102,2569,West,3,285
106799,09-12-2023,6686,P105,1214,North,1,60
106800,04-01-2023,9347,P102,2756,East,2,190
106801,13-04-2024,6475,P102,2980,East,1,95
106802,01-06-2023,6444,P101,1830,South,3,450
106803,11-02-2023,7698,P101,2864,East,3,450
106804,10-01-2024,8428,P103,1806,North,1,180
106805,26-01-2023,8906,P103,1971,East,4,720
106806,28-12-2023,5623,P103,2828,South,3,540
106807,13-07-2023,5157,P104,1395,West,1,25
106808,26-12-2023,5568,P105,1271,East,3,180
106809,08-01-2023,9054,P104,2938,South,1,25
106810,14-03-2023,8616,P104,1843,North,3,75
106811,25-03-2024,8904,P103,2664,South,2,360
106812,19-03-2023,9104,P105,2728,West,2,120
106813,28-05-2023,9604,P104,1018,North,4,100
106814,18-11-2023,9639,P101,2843,East,3,450
106815,09-03-2023,7636,P104,2661,North,1,25
106816,21-12-2023,7039,P101,2963,North,4,600
106817,02-07-2023,7860,P104,2252,West,1,25
106818,30-11-2023,9190,P105,2148,East,1,60
106819,26-03-2023,6300,P101,1232,South,1,150
106820,10-05-2024,7969,P101,2835,East,3,450
106821,20-03-2023,8032,P103,2921,East,3,540
106822,08-02-2023,9212,P101,1204,North,2,300
106823,02-11-2023,6479,P104,1259,North,3,75
106824,20-01-2023,9455,P104,2426,South,2,50
106825,11-03-2023,8954,P103,1487,West,3,540
106826,05-06-2023,7372,P102,2196,North,3,285
106827,27-04-2023,6943,P101,2184,East,3,450
106828,03-01-2024,5073,P101,2296,South,4,600
106829,02-03-2024,8903,P101,2720,East,2,300
106830,25-03-2024,6442,P104,2936,North,4,100
106831,28-01-2023,8989,P105,1259,East,2,120
106832,10-01-2024,9902,P105,1775,South,4,240
106833,08-04-2023,8894,P105,2245,West,4,240
106834,06-04-2024,8813,P103,2139,West,3,540
106835,25-11-2023,6286,P103,2188,South,3,540
106836,31-05-2023,5550,P104,2647,North,4,100
106837,30-12-2023,7451,P105,2887,South,1,60
106838,23-02-2024,7151,P102,2409,North,2,190
106839,22-01-2023,8511,P101,2368,East,2,300
106840,18-09-2023,6887,P105,2945,South,3,180
106841,01-03-2023,7190,P102,1296,South,2,190
106842,29-02-2024,7761,P101,1396,South,3,450
106843,17-02-2024,9302,P101,2746,South,1,150
106844,12-06-2023,7593,P103,1151,South,3,540
106845,24-04-2023,5823,P102,2736,South,3,285
106846,20-12-2023,6106,P105,1098,East,4,240
106847,15-07-2023,7219,P105,1445,East,1,60
106848,14-02-2023,8769,P104,1607,East,3,75
106849,23-04-2023,5361,P102,2088,North,2,190
106850,28-01-2024,9137,P101,2438,West,3,450
106851,28-06-2023,6763,P103,1145,West,4,720
106852,27-09-2023,9595,P104,2533,East,2,50
106853,07-05-2024,9227,P103,2934,South,1,180
106854,21-11-2023,7957,P101,2047,West,4,600
106855,05-01-2024,7472,P101,1576,South,2,300
106856,25-02-2023,6076,P103,1654,East,3,540
106857,02-01-2024,6420,P104,2238,South,1,25
106858,13-12-2023,5463,P101,2393,West,1,150
106859,24-09-2023,6378,P105,1818,West,4,240
106860,18-02-2024,7240,P105,1531,West,2,120
106861,25-04-2023,9089,P105,1349,North,4,240
106862,23-12-2023,7434,P104,2534,East,4,100
106863,16-06-2023,9752,P104,2075,West,2,50
106864,20-12-2023,6795,P102,1204,North,2,190
106865,25-04-2023,8896,P102,1900,East,1,95
106866,12-02-2024,5794,P105,1764,South,2,120
106867,21-03-2023,8067,P103,2845,West,3,540
106868,10-11-2023,8287,P103,2956,North,1,180
106869,13-10-2023,6299,P105,1120,South,4,240
106870,12-02-2024,9203,P102,1061,West,4,380
106871,19-11-2023,9351,P104,2034,West,3,75
106872,29-01-2023,7437,P103,1553,East,2,360
106873,11-02-2023,5724,P104,2272,South,2,50
106874,04-04-2024,6232,P105,1645,North,2,120
106875,29-04-2023,8082,P104,1229,West,2,50
106876,03-03-2023,8217,P103,1088,West,4,720
106877,04-06-2023,8106,P102,2526,East,1,95
106878,12-10-2023,6590,P103,1172,East,3,540
106879,25-03-2024,5539,P101,1440,South,2,300
106880,16-03-2024,5108,P104,1678,South,4,100
106881,08-07-2023,7071,P104,2383,North,2,50
106882,12-10-2023,6696,P104,2641,North,1,25
106883,14-04-2023,9594,P105,1362,West,4,240
106884,26-02-2023,8037,P105,1988,East,2,120
106885,01-04-2024,7419,P103,2572,East,4,720
106886,07-11-2023,6188,P102,1551,East,1,95
106887,07-01-2024,5049,P101,2849,West,4,600
106888,21-06-2023,8694,P102,2248,North,4,380
106889,19-01-2024,8596,P102,1390,South,3,285
106890,05-06-2023,5070,P101,1465,South,3,450
106891,14-06-2023,6954,P105,1363,East,4,240
106892,11-02-2024,5491,P104,2191,East,1,25
106893,29-11-2023,5473,P105,1418,South,3,180
106894,10-03-2023,9081,P104,2737,East,4,100
106895,24-04-2024,9119,P104,2750,West,2,50
106896,20-04-2024,5468,P105,2397,West,3,180
106897,27-02-2023,6460,P102,1525,East,1,95
106898,26-07-2023,9309,P104,1722,North,3,75
106899,16-04-2024,9242,P105,1221,West,3,180
106900,20-02-2024,6709,P102,1136,South,3,285
106901,26-03-2023,8500,P101,1068,South,1,150
106902,21-11-2023,6439,P104,1806,North,4,100
106903,11-04-2023,6028,P102,2580,North,3,285
106904,19-10-2023,5843,P104,2212,North,3,75
106905,08-09-2023,5871,P102,2073,West,4,380
106906,08-08-2023,7897,P101,2644,South,2,300
106907,09-06-2023,5722,P104,2759,South,3,75
106908,06-07-2023,7830,P105,2894,North,4,240
106909,19-01-2024,8400,P102,1679,South,2,190
106910,19-03-2024,8311,P101,1155,South,3,450
106911,28-03-2023,7874,P104,2827,West,3,75
106912,08-04-2024,7003,P101,1496,North,1,150
106913,12-05-2024,7051,P101,1777,East,2,300
106914,26-11-2023,6737,P104,1828,South,2,50
106915,15-12-2023,9135,P104,1195,East,4,100
106916,14-05-2024,7624,P102,1676,South,3,285
106917,04-06-2023,6286,P105,1762,East,2,120
106918,21-12-2023,5576,P101,1475,West,1,150
106919,04-05-2024,5787,P104,1228,East,3,75
106920,07-05-2024,6567,P101,2009,South,3,450
106921,07-10-2023,6888,P102,2431,South,2,190
106922,09-12-2023,5163,P102,1929,South,4,380
106923,19-11-2023,5401,P102,1490,West,3,285
106924,13-06-2023,7532,P105,1218,South,1,60
106925,07-05-2024,5352,P103,1512,East,3,540
106926,02-02-2024,5672,P103,1020,West,4,720
106927,09-03-2023,7884,P103,1966,North,3,540
106928,03-03-2024,8153,P105,1683,South,2,120
106929,07-03-2024,5264,P105,2447,South,3,180
106930,28-12-2023,6065,P101,1107,North,4,600
106931,10-01-2024,8454,P101,2358,West,3,450
106932,15-10-2023,5206,P102,2869,South,3,285
106933,31-07-2023,9205,P105,2373,South,2,120
106934,30-04-2023,8501,P103,1307,South,1,180
106935,05-02-2024,5407,P103,1256,East,2,360
106936,21-04-2024,9935,P101,1436,West,1,150
106937,04-07-2023,6659,P102,1578,West,3,285
106938,27-02-2024,7756,P102,1416,East,2,190
106939,20-02-2024,5278,P104,1010,North,4,100
106940,27-03-2024,6889,P105,2366,North,1,60
106941,04-08-2023,5050,P103,2448,West,4,720
