order_id,date,customer_id,product_id,employee_id,region,units_sold,revenue,month,product_name,category,supplier,cost_price,selling_price,budget,impressions,conversions,roi
104238,2023-06-26,9319,P105,2754,South,2,120,6,Protein Powder,Health,NutriLabs,20,60,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104239,2024-05-14,6276,P101,1924,West,3,450,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104240,2024-04-29,8266,P102,1964,West,2,190,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104241,2023-04-29,6400,P104,1755,East,4,100,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104242,2023-07-09,9225,P103,2163,North,1,180,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104243,2023-04-12,7035,P104,1012,South,3,75,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104244,2023-12-31,6456,P101,1633,North,2,300,12,Smart Watch,Electronics,TechSupply,80,150,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104245,2024-04-30,9634,P101,2149,South,1,150,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104246,2024-04-05,6352,P105,1903,East,4,240,4,Protein Powder,Health,NutriLabs,20,60,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104247,2023-03-20,5931,P105,2645,South,1,60,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104248,2023-11-18,6884,P105,1151,West,4,240,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
104249,2023-05-19,7947,P101,1219,West,4,600,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104250,2023-12-02,9180,P102,2828,North,1,95,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104251,2024-02-06,9964,P104,1346,East,1,25,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104252,2023-08-14,9302,P104,1675,West,1,25,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104253,2023-09-23,5411,P103,1584,North,3,540,9,Office Chair,Furniture,ComfortWorks,70,180,25930.425,491309.95,5210.25,253.85700000000003
104254,2023-11-29,8993,P103,2038,North,1,180,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
104255,2023-08-12,5120,P102,2338,South,4,380,8,Running Shoes,Sports,FitGear,40,95,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104256,2023-03-01,6480,P105,2773,North,2,120,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104257,2023-09-21,5008,P105,2796,East,4,240,9,Protein Powder,Health,NutriLabs,20,60,25930.425,491309.95,5210.25,253.85700000000003
104258,2024-03-30,9407,P102,2499,East,2,190,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104259,2023-02-17,8275,P104,1526,North,1,25,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104260,2023-03-22,9924,P105,2123,East,1,60,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104261,2023-10-24,5499,P104,1401,East,3,75,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104262,2024-04-19,7697,P101,2749,East,1,150,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104263,2024-01-14,9240,P103,1644,West,2,360,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104264,2023-01-08,9496,P105,2877,South,3,180,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104265,2023-12-15,7974,P103,2680,East,2,360,12,Office Chair,Furniture,ComfortWorks,70,180,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104266,2023-09-06,5685,P102,2941,East,1,95,9,Running Shoes,Sports,FitGear,40,95,25930.425,491309.95,5210.25,253.85700000000003
104267,2023-09-01,5754,P101,1084,East,4,600,9,Smart Watch,Electronics,TechSupply,80,150,25930.425,491309.95,5210.25,253.85700000000003
104268,2023-06-14,9578,P105,2645,East,4,240,6,Protein Powder,Health,NutriLabs,20,60,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104269,2023-12-13,7147,P105,1214,North,4,240,12,Protein Powder,Health,NutriLabs,20,60,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104270,2024-02-25,7652,P104,2215,West,1,25,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104271,2023-11-16,9881,P103,2691,East,2,360,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
104272,2023-07-06,7314,P101,2243,East,3,450,7,Smart Watch,Electronics,TechSupply,80,150,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104273,2023-09-06,9601,P104,2616,North,3,75,9,T-shirt,Clothing,UrbanWear,10,25,25930.425,491309.95,5210.25,253.85700000000003
104274,2023-05-07,9056,P101,1338,North,3,450,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104275,2023-03-29,7297,P101,1012,East,4,600,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104276,2023-02-14,9534,P102,1492,East,3,285,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104277,2024-02-04,8679,P102,1556,West,4,380,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104278,2023-10-09,5386,P104,1801,South,3,75,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104279,2023-09-03,6485,P104,2774,North,4,100,9,T-shirt,Clothing,UrbanWear,10,25,25930.425,491309.95,5210.25,253.85700000000003
104280,2024-02-19,7543,P104,2717,South,3,75,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104281,2024-02-15,9711,P101,2568,North,1,150,2,Smart Watch,Electronics,TechSupply,80,150,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104282,2023-08-06,9751,P105,2134,West,3,180,8,Protein Powder,Health,NutriLabs,20,60,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104283,2024-03-02,5136,P102,1911,East,2,190,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104284,2023-01-15,7627,P105,2066,West,1,60,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104285,2023-09-13,9268,P103,2468,North,2,360,9,Office Chair,Furniture,ComfortWorks,70,180,25930.425,491309.95,5210.25,253.85700000000003
104286,2023-11-10,7049,P102,1093,West,3,285,11,Running Shoes,Sports,FitGear,40,95,30436.1,422552.6,4626.4,205.669
104287,2023-06-26,5856,P103,1898,West,3,540,6,Office Chair,Furniture,ComfortWorks,70,180,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104288,2023-12-01,9593,P103,1346,West,1,180,12,Office Chair,Furniture,ComfortWorks,70,180,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104289,2023-08-03,6143,P104,2338,East,3,75,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104290,2023-01-25,7837,P101,1127,South,4,600,1,Smart Watch,Electronics,TechSupply,80,150,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104291,2024-05-06,5148,P105,2427,South,1,60,5,Protein Powder,Health,NutriLabs,20,60,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104292,2023-11-20,9950,P103,1117,South,1,180,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
104293,2023-10-19,7266,P104,1254,North,3,75,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104294,2023-04-27,7563,P101,2695,North,1,150,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104295,2023-03-21,5569,P102,1404,East,4,380,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104296,2023-06-24,5197,P103,1045,East,1,180,6,Office Chair,Furniture,ComfortWorks,70,180,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104297,2023-08-20,8445,P104,1500,East,4,100,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104298,2023-11-11,8097,P104,1254,West,2,50,11,T-shirt,Clothing,UrbanWear,10,25,30436.1,422552.6,4626.4,205.669
104299,2024-04-13,7505,P104,2988,East,4,100,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104300,2024-03-11,7756,P102,1496,West,4,380,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104301,2023-02-09,9006,P101,2911,West,4,600,2,Smart Watch,Electronics,TechSupply,80,150,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104302,2023-06-20,5711,P105,1121,North,4,240,6,Protein Powder,Health,NutriLabs,20,60,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104303,2023-04-27,5926,P105,1897,West,2,120,4,Protein Powder,Health,NutriLabs,20,60,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104304,2023-07-03,8769,P103,1469,East,3,540,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104305,2023-03-22,9270,P101,1710,South,2,300,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104306,2024-01-22,9374,P103,2385,East,3,540,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104307,2023-03-12,5207,P105,2225,South,3,180,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104308,2023-05-20,9870,P102,1947,South,1,95,5,Running Shoes,Sports,FitGear,40,95,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104309,2023-07-12,7352,P101,2024,North,4,600,7,Smart Watch,Electronics,TechSupply,80,150,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104310,2023-06-20,7775,P101,1591,East,1,150,6,Smart Watch,Electronics,TechSupply,80,150,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104311,2023-04-11,5991,P103,1616,West,3,540,4,Office Chair,Furniture,ComfortWorks,70,180,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104312,2023-03-11,8426,P103,2691,East,2,360,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104313,2023-06-23,7078,P102,2903,North,4,380,6,Running Shoes,Sports,FitGear,40,95,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104314,2024-03-19,5124,P101,1700,East,3,450,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104315,2023-07-08,9526,P105,2363,North,4,240,7,Protein Powder,Health,NutriLabs,20,60,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104316,2024-03-08,5860,P105,2433,West,4,240,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104317,2023-08-03,5707,P104,2021,South,4,100,8,T-shirt,Clothing,UrbanWear,10,25,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104318,2023-01-25,6314,P105,2102,North,3,180,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104319,2023-03-30,9554,P104,2150,East,1,25,3,T-shirt,Clothing,UrbanWear,10,25,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104320,2023-05-11,6057,P104,1093,West,1,25,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104321,2023-07-15,8598,P103,2803,North,4,720,7,Office Chair,Furniture,ComfortWorks,70,180,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104322,2023-11-15,9436,P105,1126,West,1,60,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
104323,2023-10-13,7886,P104,2153,North,2,50,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104324,2023-08-13,6360,P105,1713,West,3,180,8,Protein Powder,Health,NutriLabs,20,60,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104325,2023-12-15,6169,P105,2114,South,4,240,12,Protein Powder,Health,NutriLabs,20,60,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104326,2024-01-23,6573,P105,2399,North,2,120,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104327,2023-11-30,5319,P102,1020,East,1,95,11,Running Shoes,Sports,FitGear,40,95,30436.1,422552.6,4626.4,205.669
104328,2023-12-07,9469,P104,2078,South,4,100,12,T-shirt,Clothing,UrbanWear,10,25,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104329,2023-11-23,5370,P105,1911,South,4,240,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
104330,2023-05-29,6808,P103,2060,North,2,360,5,Office Chair,Furniture,ComfortWorks,70,180,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104331,2023-03-12,7463,P102,2964,East,2,190,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104332,2023-05-09,6616,P104,2109,West,4,100,5,T-shirt,Clothing,UrbanWear,10,25,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104333,2024-03-19,9013,P101,2318,North,4,600,3,Smart Watch,Electronics,TechSupply,80,150,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104334,2023-10-17,9678,P104,1680,North,1,25,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104335,2023-03-28,9978,P102,1277,North,4,380,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104336,2024-01-22,8900,P103,1560,North,3,540,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104337,2023-01-18,5870,P102,1656,West,2,190,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104338,2023-02-12,5299,P105,1409,East,4,240,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104339,2023-03-17,7269,P102,2124,West,4,380,3,Running Shoes,Sports,FitGear,40,95,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104340,2023-11-30,5933,P101,1805,South,2,300,11,Smart Watch,Electronics,TechSupply,80,150,30436.1,422552.6,4626.4,205.669
104341,2023-02-10,8687,P101,2445,North,4,600,2,Smart Watch,Electronics,TechSupply,80,150,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104342,2024-04-20,9328,P105,2832,West,3,180,4,Protein Powder,Health,NutriLabs,20,60,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104343,2023-12-28,7225,P105,1636,South,2,120,12,Protein Powder,Health,NutriLabs,20,60,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104344,2023-12-31,5073,P101,2129,West,2,300,12,Smart Watch,Electronics,TechSupply,80,150,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104345,2023-10-07,6369,P103,1752,East,4,720,10,Office Chair,Furniture,ComfortWorks,70,180,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104346,2023-10-07,9148,P102,2858,West,4,380,10,Running Shoes,Sports,FitGear,40,95,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104347,2023-09-16,6455,P101,2651,North,3,450,9,Smart Watch,Electronics,TechSupply,80,150,25930.425,491309.95,5210.25,253.85700000000003
104348,2024-03-18,7512,P105,2608,South,4,240,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104349,2024-03-17,7816,P105,2344,East,3,180,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104350,2023-11-25,6894,P103,1951,South,2,360,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
104351,2023-01-24,9213,P104,2426,West,4,100,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104352,2024-03-25,7265,P105,1013,South,3,180,3,Protein Powder,Health,NutriLabs,20,60,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104353,2024-01-10,6800,P103,1487,East,3,540,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104354,2023-10-23,7848,P101,1113,North,4,600,10,Smart Watch,Electronics,TechSupply,80,150,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104355,2024-04-20,5281,P104,2787,West,2,50,4,T-shirt,Clothing,UrbanWear,10,25,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104356,2023-11-23,8369,P101,2253,South,4,600,11,Smart Watch,Electronics,TechSupply,80,150,30436.1,422552.6,4626.4,205.669
104357,2024-01-28,5713,P103,2089,West,1,180,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104358,2023-04-19,5937,P101,2478,South,2,300,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104359,2023-12-25,5815,P102,2701,East,2,190,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104360,2024-03-19,6775,P103,1554,North,4,720,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104361,2024-02-27,7227,P104,2270,North,3,75,2,T-shirt,Clothing,UrbanWear,10,25,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104362,2023-10-16,6178,P105,1888,South,4,240,10,Protein Powder,Health,NutriLabs,20,60,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104363,2024-02-22,6962,P101,1765,West,1,150,2,Smart Watch,Electronics,TechSupply,80,150,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104364,2023-11-14,8793,P103,2243,North,1,180,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
104365,2023-12-07,7431,P101,1393,South,1,150,12,Smart Watch,Electronics,TechSupply,80,150,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104366,2023-11-13,7914,P103,2368,West,3,540,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
104367,2023-12-15,7331,P103,1636,North,4,720,12,Office Chair,Furniture,ComfortWorks,70,180,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104368,2023-01-27,6801,P104,2557,South,4,100,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104369,2023-05-06,7498,P101,1074,East,4,600,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104370,2024-02-05,9572,P101,2599,South,3,450,2,Smart Watch,Electronics,TechSupply,80,150,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104371,2023-11-12,6167,P103,1103,East,1,180,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
104372,2023-06-19,5256,P102,1505,North,1,95,6,Running Shoes,Sports,FitGear,40,95,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104373,2023-02-16,7435,P105,2580,West,3,180,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104374,2024-01-03,6748,P105,1485,North,4,240,1,Protein Powder,Health,NutriLabs,20,60,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104375,2023-12-09,5131,P102,2737,East,3,285,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104376,2023-06-30,7674,P104,1273,North,4,100,6,T-shirt,Clothing,UrbanWear,10,25,27794.911111111112,490536.3333333333,6264.933333333333,260.74777777777774
104377,2023-12-31,7451,P102,1510,East,2,190,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104378,2024-02-09,9414,P102,2006,East,2,190,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104379,2024-01-27,9562,P104,2092,South,3,75,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104380,2023-03-14,5802,P103,1010,West,1,180,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104381,2023-05-02,7163,P101,2434,South,3,450,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104382,2023-12-19,5812,P105,2908,South,1,60,12,Protein Powder,Health,NutriLabs,20,60,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104383,2023-07-05,9759,P105,1794,East,3,180,7,Protein Powder,Health,NutriLabs,20,60,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104384,2023-11-20,5497,P105,1443,South,4,240,11,Protein Powder,Health,NutriLabs,20,60,30436.1,422552.6,4626.4,205.669
104385,2023-11-15,7552,P102,1419,West,2,190,11,Running Shoes,Sports,FitGear,40,95,30436.1,422552.6,4626.4,205.669
104386,2024-03-18,5151,P103,2976,East,4,720,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104387,2023-03-23,8283,P103,1780,West,2,360,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104388,2024-04-24,6349,P102,2646,West,2,190,4,Running Shoes,Sports,FitGear,40,95,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104389,2023-01-30,6125,P104,2435,South,3,75,1,T-shirt,Clothing,UrbanWear,10,25,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104390,2023-10-08,6397,P104,2345,South,3,75,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104391,2023-05-01,7812,P103,2542,East,4,720,5,Office Chair,Furniture,ComfortWorks,70,180,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104392,2023-12-19,5280,P102,1095,South,4,380,12,Running Shoes,Sports,FitGear,40,95,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104393,2023-12-21,9560,P105,2989,East,4,240,12,Protein Powder,Health,NutriLabs,20,60,27036.867924528302,500590.1320754717,4598.698113207547,259.1258490566038
104394,2023-04-16,6476,P101,2426,West,1,150,4,Smart Watch,Electronics,TechSupply,80,150,26723.68181818182,521777.5681818182,5303.840909090909,292.56545454545454
104395,2023-11-08,5272,P103,1526,North,3,540,11,Office Chair,Furniture,ComfortWorks,70,180,30436.1,422552.6,4626.4,205.669
104396,2024-02-22,8987,P105,1342,East,4,240,2,Protein Powder,Health,NutriLabs,20,60,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104397,2024-03-09,5520,P103,2623,East,3,540,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104398,2023-05-10,6726,P101,2325,South,2,300,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
104399,2023-07-24,9199,P104,2135,North,1,25,7,T-shirt,Clothing,UrbanWear,10,25,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104400,2023-02-22,6106,P103,1307,North,2,360,2,Office Chair,Furniture,ComfortWorks,70,180,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104401,2024-01-17,6475,P102,1535,West,4,380,1,Running Shoes,Sports,FitGear,40,95,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104402,2023-10-24,9997,P104,1053,West,3,75,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104403,2023-10-06,5916,P104,1692,East,2,50,10,T-shirt,Clothing,UrbanWear,10,25,24653.793103448275,626234.6896551724,4094.137931034483,234.71206896551723
104404,2023-07-08,6982,P105,2591,West,2,120,7,Protein Powder,Health,NutriLabs,20,60,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104405,2023-08-03,9312,P102,1277,South,4,380,8,Running Shoes,Sports,FitGear,40,95,29306.653846153848,542382.8653846154,4742.826923076923,214.4925
104406,2023-01-31,7333,P103,2257,West,1,180,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104407,2024-03-25,8921,P103,2783,West,3,540,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104408,2023-09-15,5660,P102,1197,West,1,95,9,Running Shoes,Sports,FitGear,40,95,25930.425,491309.95,5210.25,253.85700000000003
104409,2024-03-28,8734,P104,2454,West,2,50,3,T-shirt,Clothing,UrbanWear,10,25,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104410,2023-03-01,7045,P103,1259,North,1,180,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104411,2023-03-19,5669,P103,1161,West,1,180,3,Office Chair,Furniture,ComfortWorks,70,180,24134.585365853658,483681.46341463417,5253.317073170731,250.60682926829267
104412,2023-01-23,6979,P103,1178,East,3,540,1,Office Chair,Furniture,ComfortWorks,70,180,26853.575757575756,548523.8484848485,4457.060606060606,234.6290909090909
104413,2023-07-04,7321,P101,1230,West,1,150,7,Smart Watch,Electronics,TechSupply,80,150,24790.714285714286,506870.54761904763,5028.952380952381,305.90261904761905
104414,2023-02-04,8827,P102,2818,South,2,190,2,Running Shoes,Sports,FitGear,40,95,26902.666666666668,490064.6388888889,5237.0,285.48499999999996
104415,2024-05-08,7732,P101,2002,West,4,600,5,Smart Watch,Electronics,TechSupply,80,150,31607.942857142858,543547.0,5374.314285714286,218.99428571428572
